mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_step_size	param_prop_sparsity	param_phi_lstsq	param_phi_cosamp	param_num_samples_constant	param_norm	param_max_cosamp_iter	param_lamb	param_function_budget	param_delta	param_cosamp_tol	param_compessible_constant	params	split0_test_score	mean_test_score	std_test_score	rank_test_score
6.57732892036438	0.0	3.4809112548828125e-05	0.0	10.0	0.05	0.25	0.8	100	2	15	0.1	10000.0	0.0001	0.5	2	{'step_size': 10.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.25, 'phi_cosamp': 0.8, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	1.7396683675700193	1.7396683675700193	0.0	94
8.109637975692749	0.0	4.172325134277344e-05	0.0	10.0	0.05	0.25	0.8	100	2	25	0.1	10000.0	1e-05	0.5	2	{'step_size': 10.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.25, 'phi_cosamp': 0.8, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 2}	1.7397209782894754	1.7397209782894754	0.0	93
5.4009315967559814	0.0	2.384185791015625e-05	0.0	10.0	0.05	0.2	0.4	100	2	20	0.1	10000.0	0.001	0.5	2	{'step_size': 10.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.2, 'phi_cosamp': 0.4, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	1.7397931225125063	1.7397931225125063	0.0	92
6.727409362792969	0.0	3.314018249511719e-05	0.0	10.0	0.05	0.1	0.2	100	2	25	0.1	10000.0	0.0001	0.5	2	{'step_size': 10.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.1, 'phi_cosamp': 0.2, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	1.7399352270107475	1.7399352270107475	0.0	91
9.174559831619263	0.0	2.9325485229492188e-05	0.0	10.0	0.05	0.1	0.8	100	2	20	0.1	10000.0	0.001	0.5	1.1	{'step_size': 10.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.1, 'phi_cosamp': 0.8, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	1.7426471466304623	1.7426471466304623	0.0	90
7.6852312088012695	0.0	3.600120544433594e-05	0.0	10.0	0.1	0.15	0.8	100	2	25	0.1	10000.0	1e-05	0.5	1.5	{'step_size': 10.0, 'prop_sparsity': 0.1, 'phi_lstsq': 0.15, 'phi_cosamp': 0.8, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	1.7468795187189423	1.7468795187189423	0.0	89
8.659843444824219	0.0	8.344650268554688e-05	0.0	10.0	0.15	0.15	0.6	100	2	10	0.1	10000.0	0.0001	0.5	2	{'step_size': 10.0, 'prop_sparsity': 0.15, 'phi_lstsq': 0.15, 'phi_cosamp': 0.6, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	1.7796157999313689	1.7796157999313689	0.0	88
11.801267623901367	0.0	3.409385681152344e-05	0.0	1.0	0.05	0.25	0.6	100	2	10	0.1	10000.0	1e-05	0.5	1.1	{'step_size': 1.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.25, 'phi_cosamp': 0.6, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	1.7867608439224452	1.7867608439224452	0.0	87
8.050481796264648	0.0	3.2901763916015625e-05	0.0	1.0	0.05	0.2	0.4	100	2	5	0.1	10000.0	0.0001	0.5	1.25	{'step_size': 1.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.2, 'phi_cosamp': 0.4, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	1.813985202594511	1.813985202594511	0.0	86
6.7750444412231445	0.0	2.4080276489257812e-05	0.0	1.0	0.05	0.25	0.2	100	2	15	0.1	10000.0	1e-05	0.5	2	{'step_size': 1.0, 'prop_sparsity': 0.05, 'phi_lstsq': 0.25, 'phi_cosamp': 0.2, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 2}	2.0775686794231722	2.0775686794231722	0.0	85
10.073068380355835	0.0	5.936622619628906e-05	0.0	1.0	0.15	0.1	0.4	100	2	10	0.1	10000.0	1e-05	0.5	1.1	{'step_size': 1.0, 'prop_sparsity': 0.15, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	2.422545609600404	2.422545609600404	0.0	84
7.78658652305603	0.0	3.0517578125e-05	0.0	1.0	0.1	0.2	0.2	100	2	5	0.1	10000.0	0.0001	0.5	2	{'step_size': 1.0, 'prop_sparsity': 0.1, 'phi_lstsq': 0.2, 'phi_cosamp': 0.2, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	2.4698195076523515	2.4698195076523515	0.0	83
9.634673595428467	0.0	3.266334533691406e-05	0.0	1.0	0.1	0.1	0.4	100	2	5	0.1	10000.0	0.001	0.5	1	{'step_size': 1.0, 'prop_sparsity': 0.1, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 100, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 1}	3.1879325472785616	3.1879325472785616	0.0	82
