mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_step_size	param_prop_sparsity	param_phi_lstsq	param_phi_cosamp	param_num_samples_constant	param_norm	param_max_cosamp_iter	param_lamb	param_function_budget	param_delta	param_cosamp_tol	param_compessible_constant	params	split0_test_score	mean_test_score	std_test_score	rank_test_score
14.22604513168335	0.0	3.075599670410156e-05	0.0	1.0	0.2	0.1	0.2	10	2	20	0.1	10000.0	1e-05	0.5	1.25	{'step_size': 1.0, 'prop_sparsity': 0.2, 'phi_lstsq': 0.1, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	0.4213620113834878	0.4213620113834878	0.0	53
14.600842237472534	0.0	3.170967102050781e-05	0.0	1.0	0.15	0.1	0.4	10	2	10	0.1	10000.0	1e-05	0.5	1.1	{'step_size': 1.0, 'prop_sparsity': 0.15, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	0.4213620199973613	0.4213620199973613	0.0	52
10.679178714752197	0.0	2.956390380859375e-05	0.0	0.01	0.15	0.15	0.6	10	2	25	0.1	10000.0	1e-05	0.5	1.5	{'step_size': 0.01, 'prop_sparsity': 0.15, 'phi_lstsq': 0.15, 'phi_cosamp': 0.6, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.4213622346903056	0.4213622346903056	0.0	51
8.88274621963501	0.0	3.5762786865234375e-05	0.0	1.0	0.1	0.2	0.2	10	2	5	0.1	10000.0	0.0001	0.5	2	{'step_size': 1.0, 'prop_sparsity': 0.1, 'phi_lstsq': 0.2, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.4213624076696472	0.4213624076696472	0.0	50
12.274583339691162	0.0	2.6941299438476562e-05	0.0	0.01	0.1	0.05	0.4	10	2	25	0.1	10000.0	1e-05	0.5	1.25	{'step_size': 0.01, 'prop_sparsity': 0.1, 'phi_lstsq': 0.05, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	0.421362463658506	0.421362463658506	0.0	49
10.793566465377808	0.0	2.9325485229492188e-05	0.0	1.0	0.2	0.1	0.6	10	2	15	0.1	10000.0	0.0001	0.5	1.5	{'step_size': 1.0, 'prop_sparsity': 0.2, 'phi_lstsq': 0.1, 'phi_cosamp': 0.6, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.42136249773524703	0.42136249773524703	0.0	48
8.590492725372314	0.0	2.8371810913085938e-05	0.0	0.1	0.15	0.1	0.4	10	2	20	0.1	10000.0	0.0001	0.5	2	{'step_size': 0.1, 'prop_sparsity': 0.15, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.4213634494500548	0.4213634494500548	0.0	47
11.353986978530884	0.0	2.956390380859375e-05	0.0	0.01	0.15	0.2	0.4	10	2	5	0.1	10000.0	1e-05	0.5	1.25	{'step_size': 0.01, 'prop_sparsity': 0.15, 'phi_lstsq': 0.2, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	0.42136355123856767	0.42136355123856767	0.0	46
8.321874141693115	0.0	2.8371810913085938e-05	0.0	0.1	0.1	0.1	0.4	10	2	5	0.1	10000.0	0.0001	0.5	2	{'step_size': 0.1, 'prop_sparsity': 0.1, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.42136360074027945	0.42136360074027945	0.0	45
8.138104677200317	0.0	2.5272369384765625e-05	0.0	0.1	0.2	0.25	0.4	10	2	20	0.1	10000.0	0.0001	0.5	2	{'step_size': 0.1, 'prop_sparsity': 0.2, 'phi_lstsq': 0.25, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.4213636486636318	0.4213636486636318	0.0	44
7.632471799850464	0.0	2.6226043701171875e-05	0.0	0.1	0.25	0.1	0.4	10	2	25	0.1	10000.0	0.0001	0.5	2	{'step_size': 0.1, 'prop_sparsity': 0.25, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.42136366290865995	0.42136366290865995	0.0	43
9.066660404205322	0.0	2.2649765014648438e-05	0.0	0.1	0.25	0.1	0.4	10	2	25	0.1	10000.0	0.0001	0.5	1.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'phi_lstsq': 0.1, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.4213640895488477	0.4213640895488477	0.0	42
8.043144702911377	0.0	2.574920654296875e-05	0.0	0.01	0.15	0.15	0.6	10	2	15	0.1	10000.0	1e-05	0.5	2	{'step_size': 0.01, 'prop_sparsity': 0.15, 'phi_lstsq': 0.15, 'phi_cosamp': 0.6, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.42136519893831526	0.42136519893831526	0.0	41
9.687618017196655	0.0	2.8848648071289062e-05	0.0	0.1	0.2	0.25	0.2	10	2	10	0.1	10000.0	0.0001	0.5	1.5	{'step_size': 0.1, 'prop_sparsity': 0.2, 'phi_lstsq': 0.25, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.4213653279440695	0.4213653279440695	0.0	40
8.338540315628052	0.0	2.6464462280273438e-05	0.0	0.01	0.2	0.05	0.2	10	2	20	0.1	10000.0	0.001	0.5	2	{'step_size': 0.01, 'prop_sparsity': 0.2, 'phi_lstsq': 0.05, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.421365878720399	0.421365878720399	0.0	39
7.871274709701538	0.0	2.765655517578125e-05	0.0	1.0	0.15	0.05	0.8	10	2	10	0.1	10000.0	0.001	0.5	2	{'step_size': 1.0, 'prop_sparsity': 0.15, 'phi_lstsq': 0.05, 'phi_cosamp': 0.8, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 2}	0.42139615307619555	0.42139615307619555	0.0	38
9.748955726623535	0.0	3.170967102050781e-05	0.0	1.0	0.25	0.05	0.6	10	2	20	0.1	10000.0	0.001	0.5	1.5	{'step_size': 1.0, 'prop_sparsity': 0.25, 'phi_lstsq': 0.05, 'phi_cosamp': 0.6, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.42139633084811834	0.42139633084811834	0.0	37
13.292270183563232	0.0	2.6941299438476562e-05	0.0	1.0	0.25	0.05	0.4	10	2	10	0.1	10000.0	0.0001	0.5	1.25	{'step_size': 1.0, 'prop_sparsity': 0.25, 'phi_lstsq': 0.05, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	0.4215108709140914	0.4215108709140914	0.0	36
7.448253870010376	0.0	2.1457672119140625e-05	0.0	1.0	0.25	0.25	0.6	10	2	20	0.1	10000.0	0.0001	0.5	1.25	{'step_size': 1.0, 'prop_sparsity': 0.25, 'phi_lstsq': 0.25, 'phi_cosamp': 0.6, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.25}	0.4215519360676281	0.4215519360676281	0.0	35
10.825571060180664	0.0	2.9802322387695312e-05	0.0	0.01	0.15	0.05	0.4	10	2	10	0.1	10000.0	1e-05	0.5	1.5	{'step_size': 0.01, 'prop_sparsity': 0.15, 'phi_lstsq': 0.05, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.5}	0.42155277777288963	0.42155277777288963	0.0	34
14.552073955535889	0.0	3.0994415283203125e-05	0.0	0.1	0.2	0.1	0.2	10	2	20	0.1	10000.0	1e-05	0.5	1.1	{'step_size': 0.1, 'prop_sparsity': 0.2, 'phi_lstsq': 0.1, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	0.4227541177020104	0.4227541177020104	0.0	33
15.19040060043335	0.0	3.147125244140625e-05	0.0	0.1	0.15	0.25	0.2	10	2	25	0.1	10000.0	0.001	0.5	1.1	{'step_size': 0.1, 'prop_sparsity': 0.15, 'phi_lstsq': 0.25, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	0.4235933769841256	0.4235933769841256	0.0	32
13.94161868095398	0.0	2.4318695068359375e-05	0.0	1.0	0.1	0.25	0.2	10	2	25	0.1	10000.0	1e-05	0.5	1	{'step_size': 1.0, 'prop_sparsity': 0.1, 'phi_lstsq': 0.25, 'phi_cosamp': 0.2, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5, 'compessible_constant': 1}	0.4240122071295147	0.4240122071295147	0.0	31
14.019096851348877	0.0	2.6702880859375e-05	0.0	0.1	0.2	0.25	0.4	10	2	10	0.1	10000.0	0.0001	0.5	1	{'step_size': 0.1, 'prop_sparsity': 0.2, 'phi_lstsq': 0.25, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1}	0.4240577565107357	0.4240577565107357	0.0	30
14.49410605430603	0.0	2.2172927856445312e-05	0.0	0.01	0.1	0.15	0.4	10	2	15	0.1	10000.0	0.0001	0.5	1.1	{'step_size': 0.01, 'prop_sparsity': 0.1, 'phi_lstsq': 0.15, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5, 'compessible_constant': 1.1}	0.42561174480856145	0.42561174480856145	0.0	29
12.94360089302063	0.0	1.52587890625e-05	0.0	0.01	0.25	0.25	0.4	10	2	25	0.1	10000.0	0.001	0.5	1	{'step_size': 0.01, 'prop_sparsity': 0.25, 'phi_lstsq': 0.25, 'phi_cosamp': 0.4, 'num_samples_constant': 10, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5, 'compessible_constant': 1}	0.4259571074852709	0.4259571074852709	0.0	28
