mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_step_size	param_prop_sparsity	param_norm	param_max_cosamp_iter	param_lamb	param_function_budget	param_delta	param_cosamp_tol	params	split0_test_score	mean_test_score	std_test_score	rank_test_score
45.298991680145264	0.0	3.170967102050781e-05	0.0	1.0	0.2	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	2.1405510415987687	2.1405510415987687	0.0	87
36.315553188323975	0.0	4.2438507080078125e-05	0.0	1.0	0.2	2	15	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	2.149081438707384	2.149081438707384	0.0	86
51.13499712944031	0.0	3.790855407714844e-05	0.0	1.0	0.2	2	15	0.1	10000.0	1e-05	0.5	{'step_size': 1.0, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	2.159762589493298	2.159762589493298	0.0	85
30.22705626487732	0.0	2.5987625122070312e-05	0.0	1.0	0.15	2	15	0.1	10000.0	0.001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	2.3282659946065953	2.3282659946065953	0.0	84
30.680885076522827	0.0	1.8835067749023438e-05	0.0	1.0	0.15	2	5	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	2.360335262980207	2.360335262980207	0.0	83
31.000615119934082	0.0	2.3603439331054688e-05	0.0	10.0	0.15	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 10.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	2.3980586750833615	2.3980586750833615	0.0	82
29.791210889816284	0.0	2.7418136596679688e-05	0.0	1.0	0.15	2	15	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	2.457463378907612	2.457463378907612	0.0	81
50.25156021118164	0.0	3.170967102050781e-05	0.0	10.0	0.15	2	15	0.1	10000.0	0.001	0.5	{'step_size': 10.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	2.53752843652416	2.53752843652416	0.0	80
28.906389951705933	0.0	2.1457672119140625e-05	0.0	10.0	0.15	2	20	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	2.5456310566265623	2.5456310566265623	0.0	79
42.816333532333374	0.0	2.384185791015625e-05	0.0	10.0	0.15	2	5	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	2.553882561418942	2.553882561418942	0.0	78
36.576974630355835	0.0	3.2901763916015625e-05	0.0	1.0	0.15	2	5	0.1	10000.0	0.001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	2.5561912571164838	2.5561912571164838	0.0	77
40.005812883377075	0.0	2.6702880859375e-05	0.0	10.0	0.15	2	10	0.1	10000.0	0.001	0.5	{'step_size': 10.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	2.5587152125288135	2.5587152125288135	0.0	76
43.02318453788757	0.0	2.8133392333984375e-05	0.0	10.0	0.1	2	15	0.1	10000.0	0.001	0.5	{'step_size': 10.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	2.9901913219593834	2.9901913219593834	0.0	75
27.98458194732666	0.0	2.6226043701171875e-05	0.0	1.0	0.1	2	5	0.1	10000.0	0.001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	3.0791739311644886	3.0791739311644886	0.0	74
26.956295251846313	0.0	2.6702880859375e-05	0.0	1.0	0.1	2	20	0.1	10000.0	1e-05	0.5	{'step_size': 1.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	3.1630263379201686	3.1630263379201686	0.0	73
34.98233342170715	0.0	2.6941299438476562e-05	0.0	10.0	0.1	2	5	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	3.2501652643777197	3.2501652643777197	0.0	72
25.496052742004395	0.0	1.6689300537109375e-05	0.0	1.0	0.1	2	20	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	3.340092832600723	3.340092832600723	0.0	71
29.662938117980957	0.0	2.09808349609375e-05	0.0	10.0	0.1	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	3.3882277217115266	3.3882277217115266	0.0	70
36.99452304840088	0.0	2.574920654296875e-05	0.0	1.0	0.1	2	10	0.1	10000.0	0.001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	3.484640149984415	3.484640149984415	0.0	69
31.727821826934814	0.0	3.2901763916015625e-05	0.0	100.0	0.2	2	10	0.1	10000.0	1e-05	0.5	{'step_size': 100.0, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	4.294598834508722	4.294598834508722	0.0	68
44.013866662979126	0.0	3.337860107421875e-05	0.0	100.0	0.15	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	4.712718782910157	4.712718782910157	0.0	67
34.621957540512085	0.0	2.6702880859375e-05	0.0	1.0	0.05	2	5	0.1	10000.0	0.0001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	4.734570603762023	4.734570603762023	0.0	66
27.52434754371643	0.0	2.5987625122070312e-05	0.0	0.1	0.2	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	4.78280975494376	4.78280975494376	0.0	65
25.672897577285767	0.0	4.0531158447265625e-05	0.0	0.1	0.2	2	25	0.1	10000.0	0.001	0.5	{'step_size': 0.1, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	4.8434371375624234	4.8434371375624234	0.0	64
16.0325984954834	0.0	3.123283386230469e-05	0.0	0.1	0.25	2	20	0.1	10000.0	0.001	0.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	4.873124441523362	4.873124441523362	0.0	63
33.156282901763916	0.0	2.86102294921875e-05	0.0	0.1	0.1	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 0.1, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	4.915651257205834	4.915651257205834	0.0	62
26.984664916992188	0.0	3.0517578125e-05	0.0	100.0	0.2	2	10	0.1	10000.0	0.0001	0.5	{'step_size': 100.0, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	4.918408699741689	4.918408699741689	0.0	61
19.276962757110596	0.0	3.3855438232421875e-05	0.0	0.1	0.25	2	10	0.1	10000.0	0.001	0.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	4.919412876572555	4.919412876572555	0.0	60
20.249818801879883	0.0	3.1948089599609375e-05	0.0	0.1	0.25	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	4.931906627891559	4.931906627891559	0.0	59
20.944641590118408	0.0	2.7179718017578125e-05	0.0	0.1	0.25	2	15	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	4.933035764522701	4.933035764522701	0.0	58
23.945756196975708	0.0	3.0040740966796875e-05	0.0	0.1	0.1	2	20	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	4.952350744100031	4.952350744100031	0.0	57
18.071468591690063	0.0	3.552436828613281e-05	0.0	0.1	0.25	2	10	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	4.976295777368856	4.976295777368856	0.0	56
29.223906755447388	0.0	2.5272369384765625e-05	0.0	0.1	0.1	2	10	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.117172455260604	5.117172455260604	0.0	55
32.24585723876953	0.0	2.9087066650390625e-05	0.0	1.0	0.05	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 1.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.29049299691741	5.29049299691741	0.0	54
28.94677734375	0.0	2.002716064453125e-05	0.0	100.0	0.15	2	5	0.1	10000.0	0.001	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.328472281475927	5.328472281475927	0.0	53
29.153706550598145	0.0	3.4332275390625e-05	0.0	0.1	0.05	2	15	0.1	10000.0	1e-05	0.5	{'step_size': 0.1, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.371305031581266	5.371305031581266	0.0	52
41.39945459365845	0.0	2.956390380859375e-05	0.0	10.0	0.05	2	20	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.386178629612048	5.386178629612048	0.0	51
29.51839303970337	0.0	2.7418136596679688e-05	0.0	100.0	0.15	2	15	0.1	10000.0	0.001	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.477957204099661	5.477957204099661	0.0	50
45.78869938850403	0.0	2.765655517578125e-05	0.0	100.0	0.15	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.510007929002984	5.510007929002984	0.0	49
41.20996022224426	0.0	1.8358230590820312e-05	0.0	100.0	0.15	2	15	0.1	10000.0	1e-05	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.6393633035077535	5.6393633035077535	0.0	48
36.359676122665405	0.0	2.2411346435546875e-05	0.0	10.0	0.05	2	10	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.704407207117712	5.704407207117712	0.0	47
41.60151386260986	0.0	2.4318695068359375e-05	0.0	100.0	0.15	2	25	0.1	10000.0	0.001	0.5	{'step_size': 100.0, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.738490195077546	5.738490195077546	0.0	46
17.732005834579468	0.0	1.811981201171875e-05	0.0	0.01	0.1	2	5	0.1	10000.0	1e-05	0.5	{'step_size': 0.01, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.902157505186722	5.902157505186722	0.0	45
21.030872583389282	0.0	2.9087066650390625e-05	0.0	0.01	0.1	2	20	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	5.943501339159644	5.943501339159644	0.0	44
26.47943949699402	0.0	3.24249267578125e-05	0.0	0.01	0.2	2	5	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.949190943167491	5.949190943167491	0.0	43
27.879719018936157	0.0	3.743171691894531e-05	0.0	0.01	0.15	2	15	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.949926549626305	5.949926549626305	0.0	42
28.665735960006714	0.0	2.7894973754882812e-05	0.0	0.01	0.1	2	5	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	5.953447307008696	5.953447307008696	0.0	41
29.573930740356445	0.0	3.5762786865234375e-05	0.0	0.01	0.2	2	25	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	5.953812526385693	5.953812526385693	0.0	40
18.535029888153076	0.0	2.5033950805664062e-05	0.0	0.01	0.2	2	15	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.2, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.956503965646224	5.956503965646224	0.0	39
34.591981172561646	0.0	3.24249267578125e-05	0.0	1.0	0.05	2	20	0.1	10000.0	0.001	0.5	{'step_size': 1.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.957202054612363	5.957202054612363	0.0	38
19.880828857421875	0.0	4.553794860839844e-05	0.0	0.01	0.25	2	10	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.963824365156604	5.963824365156604	0.0	37
19.22811532020569	0.0	2.9087066650390625e-05	0.0	0.01	0.25	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.964523508358328	5.964523508358328	0.0	36
11.246834754943848	0.0	2.7894973754882812e-05	0.0	0.01	0.25	2	5	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	5.965901132974204	5.965901132974204	0.0	35
15.820297241210938	0.0	3.600120544433594e-05	0.0	0.01	0.25	2	20	0.1	10000.0	1e-05	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 20, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.965985925481923	5.965985925481923	0.0	34
7.030496835708618	0.0	2.7179718017578125e-05	0.0	0.01	0.25	2	10	0.1	10000.0	1e-05	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.967613473677596	5.967613473677596	0.0	33
21.612481355667114	0.0	3.528594970703125e-05	0.0	0.01	0.25	2	5	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.967714349421517	5.967714349421517	0.0	32
28.890617609024048	0.0	3.170967102050781e-05	0.0	0.01	0.05	2	15	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	5.971979388232538	5.971979388232538	0.0	31
8.648521423339844	0.0	3.838539123535156e-05	0.0	0.01	0.25	2	5	0.1	10000.0	1e-05	0.5	{'step_size': 0.01, 'prop_sparsity': 0.25, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	5.980118242609986	5.980118242609986	0.0	30
21.681994438171387	0.0	2.193450927734375e-05	0.0	0.01	0.05	2	10	0.1	10000.0	0.001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	5.98357806789895	5.98357806789895	0.0	29
36.449368953704834	0.0	3.790855407714844e-05	0.0	0.01	0.05	2	10	0.1	10000.0	0.0001	0.5	{'step_size': 0.01, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	6.0001635257840915	6.0001635257840915	0.0	28
42.89169120788574	0.0	2.2411346435546875e-05	0.0	10.0	0.05	2	25	0.1	10000.0	1e-05	0.5	{'step_size': 10.0, 'prop_sparsity': 0.05, 'norm': 2, 'max_cosamp_iter': 25, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	6.0315123848535155	6.0315123848535155	0.0	27
24.944414138793945	0.0	3.0279159545898438e-05	0.0	0.001	0.15	2	15	0.1	10000.0	0.0001	0.5	{'step_size': 0.001, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.0001, 'cosamp_tol': 0.5}	6.083574201927858	6.083574201927858	0.0	26
25.209995985031128	0.0	2.7179718017578125e-05	0.0	0.001	0.15	2	5	0.1	10000.0	1e-05	0.5	{'step_size': 0.001, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 5, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 1e-05, 'cosamp_tol': 0.5}	6.084408406883436	6.084408406883436	0.0	25
29.502875804901123	0.0	2.6226043701171875e-05	0.0	0.001	0.15	2	10	0.1	10000.0	0.001	0.5	{'step_size': 0.001, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 10, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	6.084505976675523	6.084505976675523	0.0	24
21.728144884109497	0.0	2.956390380859375e-05	0.0	0.001	0.15	2	15	0.1	10000.0	0.001	0.5	{'step_size': 0.001, 'prop_sparsity': 0.15, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	6.084525089543138	6.084525089543138	0.0	23
22.766549348831177	0.0	2.2649765014648438e-05	0.0	0.001	0.1	2	15	0.1	10000.0	0.001	0.5	{'step_size': 0.001, 'prop_sparsity': 0.1, 'norm': 2, 'max_cosamp_iter': 15, 'lamb': 0.1, 'function_budget': 10000.0, 'delta': 0.001, 'cosamp_tol': 0.5}	6.0848859899024355	6.0848859899024355	0.0	22
